ID,year,wave,state,area,juristiction,depth.allowed,species,start.date,end.date,daily.closures,bag.limit,agg.bag.limit,agg.bag.limit.wt,boat.limit,poss.limit,bonus.limit,min.size,min.size2,max.size,max.size2,bag.above.max,bag.above.max2,bag.below.min,mode,gear.restriction,other,comments,imputed,,,,,,,,
,1998,1,PA,PAT,1,9999,Striped_Bass,01-01-1998,02-28-1998,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,1998,2,PA,PAT,1,9999,Striped_Bass,03-01-1998,03-31-1998,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,1998,2,PA,PAT,1,9999,Striped_Bass,04-01-1998,04-30-1998,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,1998,3,PA,PAT,1,9999,Striped_Bass,05-01-1998,05-31-1998,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,1998,3,PA,PAT,1,9999,Striped_Bass,06-01-1998,06-30-1998,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,1998,4,PA,PAT,1,9999,Striped_Bass,07-01-1998,08-31-1998,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,1998,5,PA,PAT,1,9999,Striped_Bass,09-01-1998,10-31-1998,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,1998,6,PA,PAT,1,9999,Striped_Bass,11-01-1998,12-31-1998,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,1999,1,PA,PANT,1,9999,Striped_Bass,01-01-1999,02-28-1999,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,1,,,,,,,,
,1999,2,PA,PANT,1,9999,Striped_Bass,03-01-1999,04-30-1999,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,1,,,,,,,,
,1999,3,PA,PANT,1,9999,Striped_Bass,05-01-1999,06-30-1999,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,1,,,,,,,,
,1999,4,PA,PANT,1,9999,Striped_Bass,07-01-1999,08-31-1999,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,1,,,,,,,,
,1999,5,PA,PANT,1,9999,Striped_Bass,09-01-1999,10-31-1999,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,1,,,,,,,,
,1999,6,PA,PANT,1,9999,Striped_Bass,11-01-1999,12-31-1999,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,1,,,,,,,,
,1999,1,PA,PAT,1,9999,Striped_Bass,01-01-1999,02-28-1999,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,0,0,,1,,,,,,,,
,1999,2,PA,PAT,1,9999,Striped_Bass,03-01-1999,04-30-1999,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,1,,,,,,,,
,1999,2,PA,PAT,1,9999,Striped_Bass,04-01-1999,04-30-1999,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,0,0,,1,,,,,,,,
,1999,3,PA,PAT,1,9999,Striped_Bass,05-01-1999,06-30-1999,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,0,0,,1,,,,,,,,
,1999,3,PA,PAT,1,9999,Striped_Bass,05-01-1999,05-31-1999,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,1,,,,,,,,
,1999,4,PA,PAT,1,9999,Striped_Bass,07-01-1999,08-31-1999,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,1,,,,,,,,
,1999,5,PA,PAT,1,9999,Striped_Bass,09-01-1999,10-31-1999,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,1,,,,,,,,
,1999,6,PA,PAT,1,9999,Striped_Bass,11-01-1999,12-31-1999,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,1,,,,,,,,
,2000,1,PA,PANT,1,9999,Striped_Bass,01-01-2000,02-29-2000,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2000,2,PA,PANT,1,9999,Striped_Bass,03-01-2000,04-30-2000,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2000,3,PA,PANT,1,9999,Striped_Bass,05-01-2000,06-30-2000,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2000,4,PA,PANT,1,9999,Striped_Bass,07-01-2000,08-31-2000,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2000,5,PA,PANT,1,9999,Striped_Bass,09-01-2000,10-31-2000,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2000,6,PA,PANT,1,9999,Striped_Bass,11-01-2000,12-31-2000,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2000,1,PA,PAT,1,9999,Striped_Bass,01-01-2000,02-29-2000,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2000,2,PA,PAT,1,9999,Striped_Bass,03-01-2000,03-31-2000,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2000,2,PA,PAT,1,9999,Striped_Bass,04-01-2000,04-30-2000,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2000,3,PA,PAT,1,9999,Striped_Bass,05-01-2000,05-31-2000,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2000,3,PA,PAT,1,9999,Striped_Bass,06-01-2000,06-30-2000,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2000,4,PA,PAT,1,9999,Striped_Bass,07-01-2000,08-31-2000,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2000,5,PA,PAT,1,9999,Striped_Bass,09-01-2000,10-31-2000,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2000,6,PA,PAT,1,9999,Striped_Bass,11-01-2000,12-31-2000,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2001,1,PA,PANT,1,9999,Striped_Bass,01-01-2001,02-28-2001,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2001,2,PA,PANT,1,9999,Striped_Bass,03-01-2001,04-30-2001,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2001,3,PA,PANT,1,9999,Striped_Bass,05-01-2001,06-30-2001,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2001,4,PA,PANT,1,9999,Striped_Bass,07-01-2001,08-31-2001,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2001,5,PA,PANT,1,9999,Striped_Bass,09-01-2001,10-31-2001,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2001,6,PA,PANT,1,9999,Striped_Bass,11-01-2001,12-31-2001,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2001,1,PA,PAT,1,9999,Striped_Bass,01-01-2001,02-28-2001,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2001,2,PA,PAT,1,9999,Striped_Bass,03-01-2001,03-31-2001,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2001,2,PA,PAT,1,9999,Striped_Bass,04-01-2001,04-30-2001,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2001,3,PA,PAT,1,9999,Striped_Bass,05-01-2001,05-31-2001,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2001,3,PA,PAT,1,9999,Striped_Bass,06-01-2001,06-30-2001,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2001,4,PA,PAT,1,9999,Striped_Bass,07-01-2001,08-31-2001,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2001,5,PA,PAT,1,9999,Striped_Bass,09-01-2001,10-31-2001,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2001,6,PA,PAT,1,9999,Striped_Bass,11-01-2001,12-31-2001,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2002,1,PA,PANT,1,9999,Striped_Bass,01-01-2002,02-28-2002,0,1,9999,9999,9999,2,0,24,28,28,9999,1,9999,9999,0,0,0,,0,,,,,,,,
,2002,2,PA,PANT,1,9999,Striped_Bass,03-01-2002,04-30-2002,0,1,9999,9999,9999,2,0,24,28,28,9999,1,9999,9999,0,0,0,,0,,,,,,,,
,2002,3,PA,PANT,1,9999,Striped_Bass,05-01-2002,06-30-2002,0,1,9999,9999,9999,2,0,24,28,28,9999,1,9999,9999,0,0,0,,0,,,,,,,,
,2002,4,PA,PANT,1,9999,Striped_Bass,07-01-2002,08-31-2002,0,1,9999,9999,9999,2,0,24,28,28,9999,1,9999,9999,0,0,0,,0,,,,,,,,
,2002,5,PA,PANT,1,9999,Striped_Bass,09-01-2002,10-31-2002,0,1,9999,9999,9999,2,0,24,28,28,9999,1,9999,9999,0,0,0,,0,,,,,,,,
,2002,6,PA,PANT,1,9999,Striped_Bass,11-01-2002,12-31-2002,0,1,9999,9999,9999,2,0,24,28,28,9999,1,9999,9999,0,0,0,,0,,,,,,,,
,2002,1,PA,PAT,1,9999,Striped_Bass,01-01-2002,02-28-2002,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2002,2,PA,PAT,1,9999,Striped_Bass,03-01-2002,04-30-2002,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2002,3,PA,PAT,1,9999,Striped_Bass,05-01-2002,05-31-2002,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2002,3,PA,PAT,1,9999,Striped_Bass,06-01-2002,06-30-2002,0,1,9999,9999,9999,2,0,24,28,28,9999,1,9999,9999,0,0,0,,0,,,,,,,,
,2002,4,PA,PAT,1,9999,Striped_Bass,07-01-2002,08-31-2002,0,1,9999,9999,9999,2,0,24,28,28,9999,1,9999,9999,0,0,0,,0,,,,,,,,
,2002,5,PA,PAT,1,9999,Striped_Bass,09-01-2002,10-31-2002,0,1,9999,9999,9999,2,0,24,28,28,9999,1,9999,9999,0,0,0,,0,,,,,,,,
,2002,6,PA,PAT,1,9999,Striped_Bass,11-01-2002,12-31-2002,0,1,9999,9999,9999,2,0,24,28,28,9999,1,9999,9999,0,0,0,,0,,,,,,,,
,2003,1,PA,PANT,1,9999,Striped_Bass,01-01-2003,02-28-2003,0,1,9999,9999,9999,2,0,24,28,28,9999,1,9999,9999,0,0,0,,0,,,,,,,,
,2003,2,PA,PANT,1,9999,Striped_Bass,03-01-2003,04-30-2003,0,1,9999,9999,9999,2,0,24,28,28,9999,1,9999,9999,0,0,0,,0,,,,,,,,
,2003,3,PA,PANT,1,9999,Striped_Bass,05-01-2003,06-30-2003,0,1,9999,9999,9999,2,0,24,28,28,9999,1,9999,9999,0,0,0,,0,,,,,,,,
,2003,4,PA,PANT,1,9999,Striped_Bass,07-01-2003,08-31-2003,0,1,9999,9999,9999,2,0,24,28,28,9999,1,9999,9999,0,0,0,,0,,,,,,,,
,2003,5,PA,PANT,1,9999,Striped_Bass,09-01-2003,10-31-2003,0,1,9999,9999,9999,2,0,24,28,28,9999,1,9999,9999,0,0,0,,0,,,,,,,,
,2003,6,PA,PANT,1,9999,Striped_Bass,11-01-2003,12-31-2003,0,1,9999,9999,9999,2,0,24,28,28,9999,1,9999,9999,0,0,0,,0,,,,,,,,
,2003,1,PA,PAT,1,9999,Striped_Bass,01-01-2003,02-28-2003,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2003,2,PA,PAT,1,9999,Striped_Bass,03-01-2003,04-30-2003,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2003,3,PA,PAT,1,9999,Striped_Bass,05-01-2003,05-31-2003,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2003,3,PA,PAT,1,9999,Striped_Bass,06-01-2003,06-30-2003,0,1,9999,9999,9999,2,0,24,28,28,9999,1,9999,9999,0,0,0,,0,,,,,,,,
,2003,4,PA,PAT,1,9999,Striped_Bass,07-01-2003,08-31-2003,0,1,9999,9999,9999,2,0,24,28,28,9999,1,9999,9999,0,0,0,,0,,,,,,,,
,2003,5,PA,PAT,1,9999,Striped_Bass,09-01-2003,10-31-2003,0,1,9999,9999,9999,2,0,24,28,28,9999,1,9999,9999,0,0,0,,0,,,,,,,,
,2003,6,PA,PAT,1,9999,Striped_Bass,11-01-2003,12-31-2003,0,1,9999,9999,9999,2,0,24,28,28,9999,1,9999,9999,0,0,0,,0,,,,,,,,
,2004,1,PA,PANT,1,9999,Striped_Bass,01-01-2004,02-29-2004,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2004,2,PA,PANT,1,9999,Striped_Bass,03-01-2004,04-30-2004,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2004,3,PA,PANT,1,9999,Striped_Bass,05-01-2004,06-30-2004,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2004,4,PA,PANT,1,9999,Striped_Bass,07-01-2004,08-31-2004,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2004,5,PA,PANT,1,9999,Striped_Bass,09-01-2004,10-31-2004,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2004,6,PA,PANT,1,9999,Striped_Bass,11-01-2004,12-31-2004,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2004,1,PA,PAT,1,9999,Striped_Bass,01-01-2004,02-29-2004,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2004,2,PA,PAT,1,9999,Striped_Bass,03-01-2004,03-31-2004,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2004,2,PA,PAT,1,9999,Striped_Bass,04-01-2004,04-30-2004,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2004,3,PA,PAT,1,9999,Striped_Bass,05-01-2004,05-31-2004,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2004,3,PA,PAT,1,9999,Striped_Bass,06-01-2004,06-30-2004,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2004,4,PA,PAT,1,9999,Striped_Bass,07-01-2004,08-31-2004,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2004,5,PA,PAT,1,9999,Striped_Bass,09-01-2004,10-31-2004,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2004,6,PA,PAT,1,9999,Striped_Bass,11-01-2004,12-31-2004,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2005,1,PA,PANT,1,9999,Striped_Bass,01-01-2005,02-28-2005,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2005,2,PA,PANT,1,9999,Striped_Bass,03-01-2005,04-30-2005,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2005,3,PA,PANT,1,9999,Striped_Bass,05-01-2005,06-30-2005,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2005,4,PA,PANT,1,9999,Striped_Bass,07-01-2005,08-31-2005,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2005,5,PA,PANT,1,9999,Striped_Bass,09-01-2005,10-31-2005,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2005,6,PA,PANT,1,9999,Striped_Bass,11-01-2005,12-31-2005,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2005,1,PA,PAT,1,9999,Striped_Bass,01-01-2005,02-28-2005,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2005,2,PA,PAT,1,9999,Striped_Bass,03-01-2005,03-31-2005,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2005,2,PA,PAT,1,9999,Striped_Bass,04-01-2005,04-30-2005,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2005,3,PA,PAT,1,9999,Striped_Bass,05-01-2005,05-31-2005,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2005,3,PA,PAT,1,9999,Striped_Bass,06-01-2005,06-30-2005,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2005,4,PA,PAT,1,9999,Striped_Bass,07-01-2005,08-31-2005,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2005,5,PA,PAT,1,9999,Striped_Bass,09-01-2005,10-31-2005,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2005,6,PA,PAT,1,9999,Striped_Bass,11-01-2005,12-31-2005,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2006,1,PA,PANT,1,9999,Striped_Bass,01-01-2006,02-28-2006,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2006,2,PA,PANT,1,9999,Striped_Bass,03-01-2006,04-30-2006,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2006,3,PA,PANT,1,9999,Striped_Bass,05-01-2006,06-30-2006,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2006,4,PA,PANT,1,9999,Striped_Bass,07-01-2006,08-31-2006,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2006,5,PA,PANT,1,9999,Striped_Bass,09-01-2006,10-31-2006,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2006,6,PA,PANT,1,9999,Striped_Bass,11-01-2006,12-31-2006,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2006,1,PA,PAT,1,9999,Striped_Bass,01-01-2006,02-28-2006,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2006,2,PA,PAT,1,9999,Striped_Bass,03-01-2006,03-31-2006,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2006,2,PA,PAT,1,9999,Striped_Bass,04-01-2006,04-30-2006,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2006,3,PA,PAT,1,9999,Striped_Bass,05-01-2006,05-31-2006,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2006,3,PA,PAT,1,9999,Striped_Bass,06-01-2006,06-30-2006,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2006,4,PA,PAT,1,9999,Striped_Bass,07-01-2006,08-31-2006,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2006,5,PA,PAT,1,9999,Striped_Bass,09-01-2006,10-31-2006,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2006,6,PA,PAT,1,9999,Striped_Bass,11-01-2006,12-31-2006,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2007,1,PA,PANT,1,9999,Striped_Bass,01-01-2007,02-28-2007,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2007,2,PA,PANT,1,9999,Striped_Bass,03-01-2007,04-30-2007,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2007,3,PA,PANT,1,9999,Striped_Bass,05-01-2007,06-30-2007,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2007,4,PA,PANT,1,9999,Striped_Bass,07-01-2007,08-31-2007,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2007,5,PA,PANT,1,9999,Striped_Bass,09-01-2007,10-31-2007,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2007,6,PA,PANT,1,9999,Striped_Bass,11-01-2007,12-31-2007,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2007,1,PA,PAT,1,9999,Striped_Bass,01-01-2007,02-28-2007,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2007,2,PA,PAT,1,9999,Striped_Bass,03-01-2007,03-31-2007,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2007,2,PA,PAT,1,9999,Striped_Bass,04-01-2007,04-30-2007,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2007,3,PA,PAT,1,9999,Striped_Bass,05-01-2007,05-31-2007,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2007,3,PA,PAT,1,9999,Striped_Bass,06-01-2007,06-30-2007,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2007,4,PA,PAT,1,9999,Striped_Bass,07-01-2007,08-31-2007,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2007,5,PA,PAT,1,9999,Striped_Bass,09-01-2007,10-31-2007,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2007,6,PA,PAT,1,9999,Striped_Bass,11-01-2007,12-31-2007,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2008,1,PA,PANT,1,9999,Striped_Bass,01-01-2008,02-29-2008,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2008,2,PA,PANT,1,9999,Striped_Bass,03-01-2008,04-30-2008,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2008,3,PA,PANT,1,9999,Striped_Bass,05-01-2008,06-30-2008,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2008,4,PA,PANT,1,9999,Striped_Bass,07-01-2008,08-31-2008,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2008,5,PA,PANT,1,9999,Striped_Bass,09-01-2008,10-31-2008,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2008,6,PA,PANT,1,9999,Striped_Bass,11-01-2008,12-31-2008,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2008,1,PA,PAT,1,9999,Striped_Bass,01-01-2008,02-29-2008,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2008,2,PA,PAT,1,9999,Striped_Bass,03-01-2008,03-31-2008,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2008,2,PA,PAT,1,9999,Striped_Bass,04-01-2008,04-30-2008,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2008,3,PA,PAT,1,9999,Striped_Bass,05-01-2008,05-31-2008,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2008,3,PA,PAT,1,9999,Striped_Bass,06-01-2008,06-30-2008,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2007,4,PA,PAT,1,9999,Striped_Bass,07-01-2007,08-31-2007,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2007,5,PA,PAT,1,9999,Striped_Bass,09-01-2007,10-31-2007,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2007,6,PA,PAT,1,9999,Striped_Bass,11-01-2007,12-31-2007,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2009,1,PA,9999,1,9999,Striped_Bass,01-01-2009,02-28-2009,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2009,2,PA,9999,1,9999,Striped_Bass,03-01-2009,04-30-2009,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2009,2,PA,PAT,1,9999,Striped_Bass,04-01-2009,04-30-2009,0,2,9999,9999,9999,9999,0,20,9999,26,9999,0,0,0,0,0,0,,0,,,,,,,,
,2009,3,PA,9999,1,9999,Striped_Bass,05-01-2009,06-30-2009,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2009,3,PA,PAT,1,9999,Striped_Bass,05-01-2009,05-31-2009,0,2,9999,9999,9999,9999,0,20,9999,26,9999,0,0,0,0,0,0,,0,,,,,,,,
