precip,temp,wind,state,coast,start,end
255.8090378,29.95601619,2.830847572,24,Atlantic,01/07/2003,31/08/2003
292.7439299,22.47657599,3.3925,24,Atlantic,01/09/2003,31/10/2003
243.293705,12.3889411,3.866973921,24,Atlantic,01/11/2003,31/12/2003
106.512545,4.947918165,4.026870504,24,Atlantic,01/01/2004,29/02/2004
189.1924011,15.93948741,4.104215378,24,Atlantic,01/03/2004,30/04/2004
186.4691097,26.88129272,3.157279676,24,Atlantic,01/05/2004,30/06/2004
311.3452788,28.82310926,2.851013939,24,Atlantic,01/07/2004,31/08/2004
163.2975719,22.55279002,2.947320144,24,Atlantic,01/09/2004,31/10/2004
186.6240108,11.85860836,3.514768435,24,Atlantic,01/11/2004,31/12/2004
143.5982014,6.779620054,3.707567446,24,Atlantic,01/01/2005,28/02/2005
192.316232,14.45552158,4.028415018,24,Atlantic,01/03/2005,30/04/2005
179.0198741,25.16590827,3.232279676,24,Atlantic,01/05/2005,30/06/2005
218.2070594,31.07776304,2.515,24,Atlantic,01/07/2005,31/08/2005
212.8717176,24.64302833,3.305334982,24,Atlantic,01/09/2005,31/10/2005
160.8979317,11.45417491,3.656463579,24,Atlantic,01/11/2005,31/12/2005
127.2523381,9.336196043,4.042583183,24,Atlantic,01/01/2006,28/02/2006
94.24518885,16.76591277,3.82629946,24,Atlantic,01/03/2006,30/04/2006
275.9552158,25.87073291,3.215469874,24,Atlantic,01/05/2006,30/06/2006
138.8009442,31.35646358,2.936355665,24,Atlantic,01/07/2006,31/08/2006
308.9919065,22.02422887,3.398250899,24,Atlantic,01/09/2006,31/10/2006
181.246223,14.07230665,3.311767086,24,Atlantic,01/11/2006,31/12/2006
134.1325989,6.45321268,4.121848022,24,Atlantic,01/01/2007,28/02/2007
205.3478417,15.37645908,4.160636241,24,Atlantic,01/03/2007,30/04/2007
104.7241906,26.86506295,3.156805306,24,Atlantic,01/05/2007,30/06/2007
148.1470773,30.64745054,2.847140288,24,Atlantic,01/07/2007,31/08/2007
161.4652428,26.1912455,2.886928957,24,Atlantic,01/09/2007,31/10/2007
139.1330036,11.07198516,3.47698741,24,Atlantic,01/11/2007,31/12/2007
133.5848921,8.435447392,3.804058004,24,Atlantic,01/01/2008,29/02/2008
175.6492806,16.14685252,4.057293165,24,Atlantic,01/03/2008,30/04/2008
263.6714928,26.61765063,3.488201439,24,Atlantic,01/05/2008,30/06/2008
127.0823291,30.24622977,2.729291817,24,Atlantic,01/07/2008,31/08/2008
155.2259442,23.07102518,3.337025629,24,Atlantic,01/09/2008,31/10/2008
213.3086331,11.1055036,3.761303957,24,Atlantic,01/11/2008,31/12/2008
69.24105216,6.483430755,3.908905126,24,Atlantic,01/01/2009,28/02/2009
181.0185252,15.64848246,3.95497527,24,Atlantic,01/03/2009,30/04/2009
289.6621403,25.36161871,3.134370504,24,Atlantic,01/05/2009,30/06/2009
239.5404227,29.76285072,2.693783723,24,Atlantic,01/07/2009,31/08/2009
243.167491,21.87439973,3.509105216,24,Atlantic,01/09/2009,31/10/2009
306.3833633,11.39948067,3.841094874,24,Atlantic,01/11/2009,31/12/2009
154.7880396,4.754815647,4.374615558,24,Atlantic,01/01/2010,28/02/2010
180.2604766,17.98339703,3.867403327,24,Atlantic,01/03/2010,30/04/2010
117.404991,27.84427608,3.46506295,24,Atlantic,01/05/2010,30/06/2010
221.2878597,31.5425652,2.865741906,24,Atlantic,01/07/2010,31/08/2010
265.0164119,24.29824865,3.605678957,24,Atlantic,01/09/2010,31/10/2010
113.034982,9.067756295,3.949204137,24,Atlantic,01/11/2010,31/12/2010
145.2176709,6.424516637,3.801942446,24,Atlantic,01/01/2011,28/02/2011
222.7344874,16.01600045,4.334406475,24,Atlantic,01/03/2011,30/04/2011
131.394964,27.34263489,3.001796313,24,Atlantic,01/05/2011,30/06/2011
323.043705,31.46357464,2.969123201,24,Atlantic,01/07/2011,31/08/2011
295.4027428,22.59002473,2.999734712,24,Atlantic,01/09/2011,31/10/2011
192.0148381,14.1088107,3.433448741,24,Atlantic,01/11/2011,31/12/2011
121.2793615,9.79475045,3.698210432,24,Atlantic,01/01/2012,29/02/2012
109.5250899,18.5515018,3.678936601,24,Atlantic,01/03/2012,30/04/2012
197.0669964,26.96212455,3.243959083,24,Atlantic,01/05/2012,30/06/2012
186.6029676,31.35384218,2.650478867,24,Atlantic,01/07/2012,31/08/2012
259.114973,23.00407374,3.19395009,24,Atlantic,01/09/2012,31/10/2012
140.5428957,11.41367581,3.364993255,24,Atlantic,01/11/2012,31/12/2012
149.7316996,7.03520009,3.677661871,24,Atlantic,01/01/2013,28/02/2013
159.1068345,14.24785522,4.166794065,24,Atlantic,01/03/2013,30/04/2013
324.0653327,25.94902203,3.649136691,24,Atlantic,01/05/2013,30/06/2013
235.5723471,29.55158948,2.982394335,24,Atlantic,01/07/2013,31/08/2013
151.5816996,23.5436196,3.043794964,24,Atlantic,01/09/2013,31/10/2013
195.3226169,11.044683,3.578450989,24,Atlantic,01/11/2013,31/12/2013
165.2002248,4.971241007,3.754413219,24,Atlantic,01/01/2014,28/02/2014
236.2597122,14.00626124,4.341258993,24,Atlantic,01/03/2014,30/04/2014
168.4479317,26.60359712,3.046683903,24,Atlantic,01/05/2014,30/06/2014
228.7473471,29.01467626,2.892535971,24,Atlantic,01/07/2014,31/08/2014
142.5044514,23.39237185,3.292374101,24,Atlantic,01/09/2014,31/10/2014
170.6754946,10.64311151,3.607639388,24,Atlantic,01/11/2014,31/12/2014
164.2468975,3.252286421,3.972864209,24,Atlantic,01/01/2015,28/02/2015
202.0535072,14.56460881,3.877623651,24,Atlantic,01/03/2015,30/04/2015
286.5753597,27.30136241,3.360283273,24,Atlantic,01/05/2015,30/06/2015
183.9060252,29.89686826,2.697697842,24,Atlantic,01/07/2015,31/08/2015
176.6344874,23.73983813,3.399952788,24,Atlantic,01/09/2015,31/10/2015
199.8433453,15.58569245,3.18100045,24,Atlantic,01/11/2015,31/12/2015
177.1648831,7.202225719,4.107353867,24,Atlantic,01/01/2016,29/02/2016
120.5272932,17.15685701,4.101620953,24,Atlantic,01/03/2016,30/04/2016
258.7880845,25.14584083,3.112877698,24,Atlantic,01/05/2016,30/06/2016
180.4076888,31.65854317,2.750732914,24,Atlantic,01/07/2016,31/08/2016
198.9532374,24.47583183,3.415204586,24,Atlantic,01/09/2016,31/10/2016
116.2030126,12.1080036,3.534779676,24,Atlantic,01/11/2016,31/12/2016
115.1911871,10.5522482,3.783624101,24,Atlantic,01/01/2017,28/02/2017
185.4485612,16.48689299,4.238599371,24,Atlantic,01/03/2017,30/04/2017
321.8118705,24.96866007,3.716892986,24,Atlantic,01/05/2017,30/06/2017
334.3536421,29.7580036,2.912778777,24,Atlantic,01/07/2017,31/08/2017
158.2621403,24.62810252,3.194532374,24,Atlantic,01/09/2017,31/10/2017
85.49383993,10.68091277,3.342538219,24,Atlantic,01/11/2017,31/12/2017
191.6790468,8.698426259,4.054946043,24,Atlantic,01/01/2018,28/02/2018
189.3626799,13.22493255,4.59006295,24,Atlantic,01/03/2018,30/04/2018
308.5365558,27.26771583,3.250292266,24,Atlantic,01/05/2018,30/06/2018
262.4089478,30.65060701,2.952495504,24,Atlantic,01/07/2018,31/08/2018
307.8168615,23.96843525,3.207936151,24,Atlantic,01/09/2018,31/10/2018
334.7194694,10.82650629,3.556744604,24,Atlantic,01/11/2018,31/12/2018
137.1008074,4.448823529,5.288264129,25,Atlantic,01/01/1997,28/02/1997
248.9521338,9.149509804,5.028973472,25,Atlantic,01/03/1997,30/04/1997
109.8253749,20.74802768,4.47866782,25,Atlantic,01/05/1997,30/06/1997
155.0558247,26.8150519,3.659844291,25,Atlantic,01/07/1997,31/08/1997
82.34209919,19.40796424,3.699042676,25,Atlantic,01/09/1997,31/10/1997
251.8354095,7.442087659,4.575196078,25,Atlantic,01/11/1997,31/12/1997
293.9899654,5.656205306,4.71517301,25,Atlantic,01/01/1998,28/02/1998
243.1741638,11.66522491,4.409550173,25,Atlantic,01/03/1998,30/04/1998
401.5723183,21.3550346,4.173921569,25,Atlantic,01/05/1998,30/06/1998
141.7287197,27.33005767,3.191672434,25,Atlantic,01/07/1998,31/08/1998
199.0689735,20.43534602,4.046626298,25,Atlantic,01/09/1998,31/10/1998
92.2449827,9.714008074,4.041966551,25,Atlantic,01/11/1998,31/12/1998
283.3143022,4.150397924,4.850017301,25,Atlantic,01/01/1999,28/02/1999
132.4084198,10.75109573,5.108910035,25,Atlantic,01/03/1999,30/04/1999
100.7016148,22.97030565,3.754256055,25,Atlantic,01/05/1999,30/06/1999
131.3357555,27.7272203,3.689238754,25,Atlantic,01/07/1999,31/08/1999
330.5875433,20.38252018,3.946672434,25,Atlantic,01/09/1999,31/10/1999
122.8782007,10.35558824,4.728760092,25,Atlantic,01/11/1999,31/12/1999
179.3128028,3.520224913,5.212410611,25,Atlantic,01/01/2000,29/02/2000
277.4573241,11.40233564,5.109792388,25,Atlantic,01/03/2000,30/04/2000
209.0532872,21.30005767,4.140570934,25,Atlantic,01/05/2000,30/06/2000
179.4913495,25.25163206,3.430282584,25,Atlantic,01/07/2000,31/08/2000
149.7490196,19.92417532,3.850317186,25,Atlantic,01/09/2000,31/10/2000
211.805421,6.508489043,4.581903114,25,Atlantic,01/11/2000,31/12/2000
120.4012687,3.084059977,4.378310265,25,Atlantic,01/01/2001,28/02/2001
279.427451,9.170259516,4.423200692,25,Atlantic,01/03/2001,30/04/2001
227.894579,22.70175894,3.828529412,25,Atlantic,01/05/2001,30/06/2001
167.8401384,26.90420992,3.488811995,25,Atlantic,01/07/2001,31/08/2001
104.8174164,21.10202422,4.06,25,Atlantic,01/09/2001,31/10/2001
101.1846597,11.2671511,4.043788927,25,Atlantic,01/11/2001,31/12/2001
124.2175317,6.54644752,4.636897347,25,Atlantic,01/01/2002,28/02/2002
202.0605536,11.36478662,4.666066897,25,Atlantic,01/03/2002,30/04/2002
237.554902,20.74750288,4.437399077,25,Atlantic,01/05/2002,30/06/2002
97.43102653,28.51782007,3.71621684,25,Atlantic,01/07/2002,31/08/2002
219.0131488,20.22338524,4.147802768,25,Atlantic,01/09/2002,31/10/2002
309.9427912,7.224838524,5.004665513,25,Atlantic,01/11/2002,31/12/2002
165.911188,-0.1461188,5.137295271,25,Atlantic,01/01/2003,28/02/2003
249.2803922,9.411672434,4.47704729,25,Atlantic,01/03/2003,30/04/2003
228.7158016,19.71367359,3.430570934,25,Atlantic,01/05/2003,30/06/2003
225.8919262,27.44036332,3.685040369,25,Atlantic,01/07/2003,31/08/2003
234.871511,19.7622895,3.844036909,25,Atlantic,01/09/2003,31/10/2003
217.5792388,9.556199539,4.928806228,25,Atlantic,01/11/2003,31/12/2003
80.24059977,0.97727797,5.012312572,25,Atlantic,01/01/2004,29/02/2004
273.5886967,10.86623414,4.785801615,25,Atlantic,01/03/2004,30/04/2004
123.8750865,21.5699481,3.902076125,25,Atlantic,01/05/2004,30/06/2004
226.1202999,25.8139504,3.484913495,25,Atlantic,01/07/2004,31/08/2004
212.3294118,19.93759516,3.86577278,25,Atlantic,01/09/2004,31/10/2004
222.0745098,8.849544406,4.508085352,25,Atlantic,01/11/2004,31/12/2004
205.0351788,2.442474048,4.594244521,25,Atlantic,01/01/2005,28/02/2005
230.9321799,10.07963668,4.57922722,25,Atlantic,01/03/2005,30/04/2005
193.0313725,20.49606113,3.851637832,25,Atlantic,01/05/2005,30/06/2005
144.7019608,28.02386967,3.416078431,25,Atlantic,01/07/2005,31/08/2005
309.2757785,21.1678489,4.231101499,25,Atlantic,01/09/2005,31/10/2005
218.4464821,8.570645905,4.387306805,25,Atlantic,01/11/2005,31/12/2005
191.9965398,5.490305652,5.112577855,25,Atlantic,01/01/2006,28/02/2006
82.74925029,11.57439446,4.639192618,25,Atlantic,01/03/2006,30/04/2006
466.5640138,20.84573241,4.26733564,25,Atlantic,01/05/2006,30/06/2006
171.0475202,27.57563437,3.759936563,25,Atlantic,01/07/2006,31/08/2006
204.1600923,19.79681661,4.206038062,25,Atlantic,01/09/2006,31/10/2006
224.1234141,11.67752018,4.017179931,25,Atlantic,01/11/2006,31/12/2006
136.2727797,2.509688581,5.312877739,25,Atlantic,01/01/2007,28/02/2007
305.9856978,9.425801615,5.177174164,25,Atlantic,01/03/2007,30/04/2007
142.945098,22.73902537,4.184792388,25,Atlantic,01/05/2007,30/06/2007
133.9076125,27.20899654,3.493650519,25,Atlantic,01/07/2007,31/08/2007
129.9194925,22.69892157,3.779417532,25,Atlantic,01/09/2007,31/10/2007
229.4449827,7.395709343,4.433990773,25,Atlantic,01/11/2007,31/12/2007
264.3143022,4.357641292,4.661597463,25,Atlantic,01/01/2008,29/02/2008
233.0742791,10.87359285,4.506770473,25,Atlantic,01/03/2008,30/04/2008
145.0012687,21.83352941,4.01177624,25,Atlantic,01/05/2008,30/06/2008
237.9155709,26.81293541,3.135790081,25,Atlantic,01/07/2008,31/08/2008
276.0018454,19.85179354,3.93577278,25,Atlantic,01/09/2008,31/10/2008
307.5752018,8.488171857,4.73799308,25,Atlantic,01/11/2008,31/12/2008
147.9545559,2.404527105,4.916268743,25,Atlantic,01/01/2009,28/02/2009
212.1896194,11.05194348,4.617110727,25,Atlantic,01/03/2009,30/04/2009
212.022376,20.0306286,3.678137255,25,Atlantic,01/05/2009,30/06/2009
295.7678201,25.99956747,3.46233564,25,Atlantic,01/07/2009,31/08/2009
217.2868512,18.81337947,4.081978085,25,Atlantic,01/09/2009,31/10/2009
229.9155709,9.313512111,4.952918108,25,Atlantic,01/11/2009,31/12/2009
201.6818916,3.403321799,5.172312572,25,Atlantic,01/01/2010,28/02/2010
271.5313725,13.76626874,4.664313725,25,Atlantic,01/03/2010,30/04/2010
133.1668973,23.48950404,3.988125721,25,Atlantic,01/05/2010,30/06/2010
169.6591696,28.72361015,3.717525952,25,Atlantic,01/07/2010,31/08/2010
183.0410611,21.10898501,4.777698962,25,Atlantic,01/09/2010,31/10/2010
195.0943483,7.734008074,5.082266436,25,Atlantic,01/11/2010,31/12/2010
221.121684,2.36088812,4.607923875,25,Atlantic,01/01/2011,28/02/2011
211.3769319,10.52651672,4.913062284,25,Atlantic,01/03/2011,30/04/2011
223.689158,21.51162053,3.765916955,25,Atlantic,01/05/2011,30/06/2011
269.3254902,28.10211649,3.640155709,25,Atlantic,01/07/2011,31/08/2011
343.7158016,20.85175894,3.821343714,25,Atlantic,01/09/2011,31/10/2011
214.8743945,11.98894464,4.105893887,25,Atlantic,01/11/2011,31/12/2011
112.8324106,6.273344867,4.442427912,25,Atlantic,01/01/2012,29/02/2012
126.1943483,14.26813725,4.332185698,25,Atlantic,01/03/2012,30/04/2012
232.6740484,21.75743368,3.632029988,25,Atlantic,01/05/2012,30/06/2012
199.9499423,28.49651096,3.200974625,25,Atlantic,01/07/2012,31/08/2012
197.8462514,20.50675894,3.968777393,25,Atlantic,01/09/2012,31/10/2012
210.5966551,8.737843137,4.362249135,25,Atlantic,01/11/2012,31/12/2012
175.0493656,3.546418685,5.028131488,25,Atlantic,01/01/2013,28/02/2013
141.7,10.23368512,4.870542099,25,Atlantic,01/03/2013,30/04/2013
354.0907728,22.41311419,4.167681661,25,Atlantic,01/05/2013,30/06/2013
159.0249135,27.54653403,3.489527105,25,Atlantic,01/07/2013,31/08/2013
121,20.73817762,3.559140715,25,Atlantic,01/09/2013,31/10/2013
213.2317186,7.570732411,4.46710496,25,Atlantic,01/11/2013,31/12/2013
222.9442907,1.773085352,4.775657439,25,Atlantic,01/01/2014,28/02/2014
221.8971165,9.044457901,4.744452134,25,Atlantic,01/03/2014,30/04/2014
160.3132641,22.17719146,3.786182238,25,Atlantic,01/05/2014,30/06/2014
191.6056517,26.8750346,3.635928489,25,Atlantic,01/07/2014,31/08/2014
190.405421,21.11995386,3.928506344,25,Atlantic,01/09/2014,31/10/2014
310.5557093,8.685207612,4.453754325,25,Atlantic,01/11/2014,31/12/2014
211.8243368,-0.591487889,5.345986159,25,Atlantic,01/01/2015,28/02/2015
147.0189158,9.15472895,4.686683968,25,Atlantic,01/03/2015,30/04/2015
166.5178777,23.02844867,4.096753172,25,Atlantic,01/05/2015,30/06/2015
141.2535179,28.11987889,3.229688581,25,Atlantic,01/07/2015,31/08/2015
192.1768166,21.68859285,4.104901961,25,Atlantic,01/09/2015,31/10/2015
190.3379469,12.81485006,3.75567474,25,Atlantic,01/11/2015,31/12/2015
217.8835063,5.401672434,5.1827797,25,Atlantic,01/01/2016,29/02/2016
142.2707036,12.0100346,4.745455594,25,Atlantic,01/03/2016,30/04/2016
126.3595156,22.25570934,3.950420992,25,Atlantic,01/05/2016,30/06/2016
116.7547866,29.3527105,3.647958478,25,Atlantic,01/07/2016,31/08/2016
202.5039216,21.59653979,4.068673587,25,Atlantic,01/09/2016,31/10/2016
178.1091119,9.521395617,4.378800461,25,Atlantic,01/11/2016,31/12/2016
195.6885813,6.226758939,4.871107266,25,Atlantic,01/01/2017,28/02/2017
257.0516724,10.33344867,5.166856978,25,Atlantic,01/03/2017,30/04/2017
262.822376,20.77814302,4.381839677,25,Atlantic,01/05/2017,30/06/2017
148.1739331,26.88835063,3.343794694,25,Atlantic,01/07/2017,31/08/2017
248.3096886,23.0855248,4.231280277,25,Atlantic,01/09/2017,31/10/2017
127.9103806,7.233621684,4.303517878,25,Atlantic,01/11/2017,31/12/2017
240.1818916,5.189100346,4.659861592,25,Atlantic,01/01/2018,28/02/2018
274.3038062,8.783852364,4.986735871,25,Atlantic,01/03/2018,30/04/2018
141.9310265,23.1378316,3.733967705,25,Atlantic,01/05/2018,30/06/2018
224.371511,28.89688581,3.369088812,25,Atlantic,01/07/2018,31/08/2018
287.8634371,20.26049596,3.770299885,25,Atlantic,01/09/2018,31/10/2018
363.4028835,7.871107266,4.283391003,25,Atlantic,01/11/2018,31/12/2018
136.4123077,2.900307692,4.395634615,33,Atlantic,01/01/1997,28/02/1997
233.9957692,8.661673077,4.362538462,33,Atlantic,01/03/1997,30/04/1997
93.08961538,21.55559615,3.881096154,33,Atlantic,01/05/1997,30/06/1997
152.0411538,27.16725,3.166076923,33,Atlantic,01/07/1997,31/08/1997
88.21269231,18.91219231,3.205230769,33,Atlantic,01/09/1997,31/10/1997
232.0057692,5.73725,3.889788462,33,Atlantic,01/11/1997,31/12/1997
224.4626923,4.127269231,4.034288462,33,Atlantic,01/01/1998,28/02/1998
176.2707692,11.55776923,3.884211538,33,Atlantic,01/03/1998,30/04/1998
369.3603846,22.34298077,3.580769231,33,Atlantic,01/05/1998,30/06/1998
126.6776923,27.64490385,2.782711538,33,Atlantic,01/07/1998,31/08/1998
193.2461538,19.90936538,3.597365385,33,Atlantic,01/09/1998,31/10/1998
91.91461538,7.930230769,3.708711538,33,Atlantic,01/11/1998,31/12/1998
235.8980769,2.623461538,4.203634615,33,Atlantic,01/01/1999,28/02/1999
113.5776923,10.38940385,4.476961538,33,Atlantic,01/03/1999,30/04/1999
111.1115385,24.05555769,3.244326923,33,Atlantic,01/05/1999,30/06/1999
133.0523077,27.96571154,3.075480769,33,Atlantic,01/07/1999,31/08/1999
316.8369231,20.00136538,3.449076923,33,Atlantic,01/09/1999,31/10/1999
111.225,8.596557692,4.119038462,33,Atlantic,01/11/1999,31/12/1999
154.7707692,1.937307692,4.4775,33,Atlantic,01/01/2000,29/02/2000
239.415,11.16719231,4.330173077,33,Atlantic,01/03/2000,30/04/2000
195.5634615,21.96367308,3.532634615,33,Atlantic,01/05/2000,30/06/2000
180.3792308,25.82598077,2.966134615,33,Atlantic,01/07/2000,31/08/2000
147.8092308,19.47051923,3.312788462,33,Atlantic,01/09/2000,31/10/2000
197.2084615,4.835634615,3.90975,33,Atlantic,01/11/2000,31/12/2000
85.75730769,1.536442308,3.847076923,33,Atlantic,01/01/2001,28/02/2001
195.2673077,8.903153846,3.966884615,33,Atlantic,01/03/2001,30/04/2001
190.2126923,23.64394231,3.3705,33,Atlantic,01/05/2001,30/06/2001
129.2188462,27.33507692,2.881192308,33,Atlantic,01/07/2001,31/08/2001
104.735,20.80780769,3.417480769,33,Atlantic,01/09/2001,31/10/2001
107.0173077,9.384307692,3.543076923,33,Atlantic,01/11/2001,31/12/2001
115.3546154,4.854115385,4.053403846,33,Atlantic,01/01/2002,28/02/2002
195.4253846,10.82211538,4.107942308,33,Atlantic,01/03/2002,30/04/2002
245.5284615,21.35380769,3.861057692,33,Atlantic,01/05/2002,30/06/2002
110.6046154,28.78865385,3.139461538,33,Atlantic,01/07/2002,31/08/2002
189.6323077,19.83713462,3.407673077,33,Atlantic,01/09/2002,31/10/2002
261.3030769,5.491115385,4.186326923,33,Atlantic,01/11/2002,31/12/2002
136.2411538,-1.748326923,4.256326923,33,Atlantic,01/01/2003,28/02/2003
189.9503846,8.952269231,3.811826923,33,Atlantic,01/03/2003,30/04/2003
188.6092308,20.81184615,3.083692308,33,Atlantic,01/05/2003,30/06/2003
184.3676923,27.76342308,3.006134615,33,Atlantic,01/07/2003,31/08/2003
256.4030769,19.40690385,3.224653846,33,Atlantic,01/09/2003,31/10/2003
198.9673077,7.661326923,4.277961538,33,Atlantic,01/11/2003,31/12/2003
50.585,-0.700442308,4.419865385,33,Atlantic,01/01/2004,29/02/2004
237.4288462,10.55721154,4.104576923,33,Atlantic,01/03/2004,30/04/2004
157.6473077,22.16192308,3.4885,33,Atlantic,01/05/2004,30/06/2004
238.5934615,26.10757692,2.93,33,Atlantic,01/07/2004,31/08/2004
185.0615385,19.54963462,3.246942308,33,Atlantic,01/09/2004,31/10/2004
203.4919231,6.924115385,3.92025,33,Atlantic,01/11/2004,31/12/2004
158.4130769,0.820057692,3.953961538,33,Atlantic,01/01/2005,28/02/2005
232.2630769,9.841269231,3.998192308,33,Atlantic,01/03/2005,30/04/2005
234.2080769,21.25126923,3.197192308,33,Atlantic,01/05/2005,30/06/2005
146.3242308,28.23365385,2.953596154,33,Atlantic,01/07/2005,31/08/2005
289.5107692,20.59790385,3.643346154,33,Atlantic,01/09/2005,31/10/2005
235.2826923,6.683211538,3.743634615,33,Atlantic,01/11/2005,31/12/2005
162.1442308,3.725480769,4.395557692,33,Atlantic,01/01/2006,28/02/2006
91.72538462,11.25721154,4.129038462,33,Atlantic,01/03/2006,30/04/2006
425.5780769,21.51798077,3.657846154,33,Atlantic,01/05/2006,30/06/2006
202.93,27.74419231,3.090057692,33,Atlantic,01/07/2006,31/08/2006
222.88,19.19805769,3.439769231,33,Atlantic,01/09/2006,31/10/2006
229.2526923,9.773923077,3.44075,33,Atlantic,01/11/2006,31/12/2006
111.0776923,0.647134615,4.478769231,33,Atlantic,01/01/2007,28/02/2007
261.5915385,9.257423077,4.523346154,33,Atlantic,01/03/2007,30/04/2007
150.2642308,23.45376923,3.528403846,33,Atlantic,01/05/2007,30/06/2007
152.1561538,27.46175,2.942826923,33,Atlantic,01/07/2007,31/08/2007
162.675,22.11663462,3.181384615,33,Atlantic,01/09/2007,31/10/2007
232.8234615,5.436942308,3.780903846,33,Atlantic,01/11/2007,31/12/2007
255.1696154,2.648788462,4.090711538,33,Atlantic,01/01/2008,29/02/2008
226.705,10.50644231,4.014769231,33,Atlantic,01/03/2008,30/04/2008
146.3126923,22.58126923,3.344115385,33,Atlantic,01/05/2008,30/06/2008
300.2176923,27.03542308,2.708538462,33,Atlantic,01/07/2008,31/08/2008
257.6588462,19.46282692,3.199961538,33,Atlantic,01/09/2008,31/10/2008
282.6257692,6.611557692,4.068923077,33,Atlantic,01/11/2008,31/12/2008
132.3061538,0.861730769,4.437134615,33,Atlantic,01/01/2009,28/02/2009
183.5038462,10.94246154,4.019519231,33,Atlantic,01/03/2009,30/04/2009
239.3726923,20.91232692,3.326980769,33,Atlantic,01/05/2009,30/06/2009
296.5488462,26.30988462,2.947019231,33,Atlantic,01/07/2009,31/08/2009
189.0619231,18.33776923,3.305576923,33,Atlantic,01/09/2009,31/10/2009
219.2230769,7.595057692,4.115,33,Atlantic,01/11/2009,31/12/2009
181.1507692,2.152153846,4.578307692,33,Atlantic,01/01/2010,28/02/2010
226.8126923,13.55607692,4.112173077,33,Atlantic,01/03/2010,30/04/2010
129.8257692,24.08744231,3.518692308,33,Atlantic,01/05/2010,30/06/2010
158.0376923,28.92990385,3.233423077,33,Atlantic,01/07/2010,31/08/2010
179.7946154,20.50194231,3.958038462,33,Atlantic,01/09/2010,31/10/2010
191.2769231,6.117115385,4.368788462,33,Atlantic,01/11/2010,31/12/2010
194.4819231,0.84225,4.045615385,33,Atlantic,01/01/2011,28/02/2011
213.6053846,10.00251923,4.345134615,33,Atlantic,01/03/2011,30/04/2011
235.2138462,22.06921154,3.410076923,33,Atlantic,01/05/2011,30/06/2011
238.2973077,28.27730769,3.158903846,33,Atlantic,01/07/2011,31/08/2011
337.4423077,20.32205769,3.214384615,33,Atlantic,01/09/2011,31/10/2011
212.5592308,10.30313462,3.621826923,33,Atlantic,01/11/2011,31/12/2011
106.0853846,4.352153846,3.851423077,33,Atlantic,01/01/2012,29/02/2012
122.3011538,13.9185,3.876711538,33,Atlantic,01/03/2012,30/04/2012
225.2323077,22.48863462,3.192115385,33,Atlantic,01/05/2012,30/06/2012
198.445,28.80161538,2.781615385,33,Atlantic,01/07/2012,31/08/2012
194.0803846,20.07757692,3.381980769,33,Atlantic,01/09/2012,31/10/2012
182.9330769,7.123,3.682846154,33,Atlantic,01/11/2012,31/12/2012
148.835,1.939961538,4.420865385,33,Atlantic,01/01/2013,28/02/2013
124.5630769,9.90325,4.298326923,33,Atlantic,01/03/2013,30/04/2013
350.805,23.06378846,3.431615385,33,Atlantic,01/05/2013,30/06/2013
173.7996154,27.79917308,2.885019231,33,Atlantic,01/07/2013,31/08/2013
132.66,20.33553846,2.982326923,33,Atlantic,01/09/2013,31/10/2013
199.7623077,5.482134615,3.78775,33,Atlantic,01/11/2013,31/12/2013
198.6334615,0.212653846,4.163846154,33,Atlantic,01/01/2014,28/02/2014
195.445,8.597826923,4.243019231,33,Atlantic,01/03/2014,30/04/2014
173.1042308,22.77867308,3.380519231,33,Atlantic,01/05/2014,30/06/2014
209.6807692,27.05180769,3.119596154,33,Atlantic,01/07/2014,31/08/2014
176.7430769,20.62159615,3.349038462,33,Atlantic,01/09/2014,31/10/2014
282.8311538,6.863230769,3.836288462,33,Atlantic,01/11/2014,31/12/2014
176.9046154,-2.188115385,4.471538462,33,Atlantic,01/01/2015,28/02/2015
125.6403846,8.804288462,4.302923077,33,Atlantic,01/03/2015,30/04/2015
176.3642308,23.74575,3.648096154,33,Atlantic,01/05/2015,30/06/2015
152.53,28.27807692,2.786211538,33,Atlantic,01/07/2015,31/08/2015
193.0123077,21.20951923,3.336788462,33,Atlantic,01/09/2015,31/10/2015
186.5357692,11.00915385,3.300057692,33,Atlantic,01/11/2015,31/12/2015
185.6419231,3.851538462,4.388403846,33,Atlantic,01/01/2016,29/02/2016
132.9896154,11.47038462,4.059942308,33,Atlantic,01/03/2016,30/04/2016
122.0238462,22.92846154,3.548519231,33,Atlantic,01/05/2016,30/06/2016
114.7042308,29.48846154,3.122634615,33,Atlantic,01/07/2016,31/08/2016
191.1203846,21.10384615,3.336923077,33,Atlantic,01/09/2016,31/10/2016
165.4292308,7.668269231,3.690288462,33,Atlantic,01/11/2016,31/12/2016
176.5130769,4.560769231,4.2605,33,Atlantic,01/01/2017,28/02/2017
237.3930769,9.943653846,4.353788462,33,Atlantic,01/03/2017,30/04/2017
266.1357692,21.68788462,3.778615385,33,Atlantic,01/05/2017,30/06/2017
138.9688462,27.01519231,2.920269231,33,Atlantic,01/07/2017,31/08/2017
232.5730769,22.80442308,3.521615385,33,Atlantic,01/09/2017,31/10/2017
123.4096154,5.279615385,3.724634615,33,Atlantic,01/11/2017,31/12/2017
